cart_health_score,cart_item_count,cart_fruits_and_vegetables,cart_whole_grain_foods,cart_meat_and_alternatives,cart_dairy_and_alternatives,cart_energy_kj,cart_energy_kj_missing,cart_fat,cart_fat_missing,cart_saturated_fat,cart_saturated_fat_missing,cart_carbohydrates,cart_carbohydrates_missing,cart_sugars,cart_sugars_missing,cart_fiber,cart_fiber_missing,cart_protein,cart_protein_missing,cart_salt,cart_salt_missing,cart_sodium,cart_sodium_missing,candidate_score,candidate_energy_kj,candidate_energy_kj_missing,candidate_fat,candidate_fat_missing,candidate_saturated_fat,candidate_saturated_fat_missing,candidate_carbohydrates,candidate_carbohydrates_missing,candidate_sugars,candidate_sugars_missing,candidate_fiber,candidate_fiber_missing,candidate_protein,candidate_protein_missing,candidate_salt,candidate_salt_missing,candidate_sodium,candidate_sodium_missing,candidate_fruits_and_vegetables,candidate_whole_grain_foods,candidate_meat_and_alternatives,candidate_dairy_and_alternatives,action,candidate_barcode,candidate_name,before_score,after_score,score_change,replaced_barcode
-1.9,10,0,0,0,1,13574.420000000011,0,139.84666666666703,0,77.2233333333333,1,319.3633333333333,0,94.85333333333331,1,15.63,1,168.16333333333333,0,5.209166666666633,1,2.083666666666653,1,-5.0,2011.0,0,19.0,0,2.0,0,70.0,0,42.0,0,2.0,0,6.0,0,0.6875,0,0.275,0,0,0,0,0,remove,0014300001704,Viva Cu Căpșuni,-1.9,-1.5556,0.3444,
-2.2222222222222223,9,0,0,0,0,11581.740591133013,1,151.24206896551735,0,68.31699507389187,1,253.10532019704428,1,93.54901477832512,1,49.79137931034482,1,88.25073891625615,0,4.3210440270935955,1,2.038167487684729,1,-4.0,1585.71428571429,0,42.857142857143,0,35.714285714286,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1,0,0,0,0,remove,0014353220107,Parve,-2.2222,-2.0,0.2222,
-2.5714285714285716,7,1,0,0,0,8388.823128770011,0,85.7903575487368,0,28.359259259259257,1,256.64725442200694,0,139.12149750852342,0,9.7167584579072,1,45.5201474487863,0,4.348403706617686,1,1.7393614826470742,1,-2.0,1121.62162162162,0,2.7027027027027,0,0.675675675675676,0,51.3513513513514,0,5.40540540540541,0,1.35135135135135,0,8.10810810810811,0,1.28378378378378,0,0.513513513513513,0,0,0,0,0,add,0011110114945,Country Style Potato Extra Large Enriched Sandwich Buns,-2.5714,-2.5,0.0714,
-2.5,8,0,0,0,0,10666.320516498128,0,98.25811966408016,0,32.149572652552834,1,313.0829059948268,0,131.90256411448502,1,46.13504273653285,1,78.78119677193146,0,3.585897435897436,1,1.434358974358975,1,-1.0,373.187927964154,0,5.29751306870404,0,3.53242700195312,0,4.18164392807904,0,2.88579963235294,0,0.309562988281249,0,3100.0,0,237.5,0,95.0,0,0,0,1,0,replace,0013800561985,Chicken & Spinach Garlic Alfredo Bowl,-2.5,-2.75,-0.25,0016655204373
-3.5,2,0,0,0,0,2125.5,0,42.0,0,17.7,0,12.8,0,5.9,0,1.1,1,20.3,0,3.63,0,1.452,0,-5.0,0.0,1,33.333333333333,0,13.888888888889,0,50.0,0,22.222222222222,0,0.0,1,13.888888888889,0,1.1805555555556,0,0.47222222222224,0,0,0,0,0,add,0016000294257,Crispy creamy wafer bars,-3.5,-4.0,-0.5,
-1.0,4,0,0,0,0,4582.335074626871,0,17.90522388059701,0,8.262686567164181,1,199.8820895522388,0,69.2865671641791,0,13.2,1,24.48507462686567,0,1.39544776119403,0,0.558179104477612,0,-3.0,1756.94444444444,0,4.16666666666667,0,0.0,1,86.1111111111111,0,30.5555555555556,0,5.55555555555556,0,5.55555555555556,0,1.45833333333333,0,0.583333333333333,0,0,0,0,0,add,0016000201972,lucky charms minis,-1.0,-1.4,-0.4,
-3.857142857142857,7,0,0,1,0,9492.559999999996,1,149.6133333333333,0,106.24000000000004,0,215.5,1,128.43833333333333,1,9.95,1,19.702564333333328,0,6.666025633333334,0,2.6664102533333334,0,-2.0,838.823529411754,0,12.941176470588,0,4.7058823529412,0,4.7058823529412,0,1.1764705882353,0,0.0,0,16.470588235294,0,2.0,0,0.8,0,0,0,0,0,add,0019813100012,Montréal Sausisses Trio du Boucher,-3.8571,-3.625,0.2321,
-2.5,2,0,0,0,0,1118.580906926059,0,0.80000001192093,0,0.30000001192093,0,55.9577,0,13.257700011920932,0,0.0,1,8.1000003814697,0,1.14225,0,0.5,0,0.0,1686.0,0,16.0,0,4.0,0,41.0,0,6.0,0,5.0,0,21.0,0,0.0,1,0.0,1,0,0,0,0,replace,0000510002025,Egg salad sandwich,-2.5,-0.5,2.0,0012000028632
1.5,2,0,0,0,0,2311.8,0,17.6,0,1.8,0,46.9,0,1.2,1,0.6,1,50.5,0,0.3071,0,0.12283999999999999,0,-1.0,627.0,0,4.48979591836735,0,2.30612244897959,0,15.6122448979592,0,2.75510204081633,0,1.44897959183673,0,10.8163265306122,0,0.762755102040816,0,0.305102040816327,0,0,0,0,0,add,0002545300072,Satay Kylling Med Basmatiris,1.5,0.6667,-0.8333,
-1.6,5,0,0,0,0,4356.3,0,33.9666666666667,0,13.5,0,69.7333333333333,0,37.0666666666667,0,1.66666666666667,1,111.46666666666667,0,1.65799,1,0.663196,1,0.0,35.5,0,0.5,0,0.5,0,0.9,0,0.6,0,0.0,0,0.1,0,0.0,1,0.0,1,0,0,0,0,remove,0001300650014,Exotic island infusion,-1.6,-2.0,-0.4,
0.0,7,1,0,1,0,4850.741029598773,0,35.50000009536743,0,10.2,0,171.21538461538458,0,44.669230816914485,0,9.853846106162429,1,32.22051286819654,0,3.512931562498943,1,1.3974803173072692,1,0.0,1501.3,0,2.9,0,0.9,0,74.0,0,0.0,0,0.0,1,8.0,0,0.0,1,0.0,1,0,0,0,0,remove,0001165887771,Tagliatelle riz brun,0.0,0.0,0.0,
-1.0,8,0,0,0,0,7099.305721459958,0,53.73531521836605,0,17.26988610886916,0,162.6385077571518,0,16.23265778853915,1,56.12994350282486,1,111.6002869697785,0,10.16284862344185,1,4.065139449376737,1,-2.0,2.55,0,0.0,0,0.0,0,0.12,0,0.07,0,0.0,1,0.03,0,0.84,0,0.336,0,0,0,0,0,replace,0011848255729,La Anita Habanero Green Pepper Sauce 7.,-1.0,-1.25,-0.25,0013941032924
-0.5,10,0,0,0,0,7476.517323376895,0,39.823430352426,0,11.299999999999999,1,290.8895912347241,0,55.29643498790853,1,14.19372102823435,1,55.55162241887906,0,3.928154235145314,1,1.5712616940581259,1,-1.0,242.4,0,0.9,0,0.6,0,9.1,0,8.7,0,0.0,1,3.2,0,0.1,0,0.04,0,0,0,0,0,remove,0017077012508,Lkefir low fat,-0.5,-0.4444,0.0556,
-2.75,4,0,0,0,0,6160.258399899181,0,60.68116279069767,0,12.39,0,194.4912142981558,0,78.08095083554139,0,17.85814983637535,1,27.402325581395353,0,6.6757998208838,0,3.752369736458751,0,-9.0,1784.43,0,11.76,0,5.88,0,74.51,0,39.22,0,2.0,0,3.92,0,1.77,0,0.708,0,0,0,0,0,replace,0016000445307,Betty Crocker Gingerbread Cake and Cookie Mix,-2.75,-4.25,-1.5,0011110100269
-2.75,8,0,0,0,0,6821.1735725490325,1,51.5555555555556,0,29.900000000000002,1,274.562155555556,0,106.883855555556,1,24.53058823529412,1,23.283333333333303,1,25.280819,1,10.112327599999999,1,-5.0,1716.66666666668,0,5.5555555555556,0,0.0,0,80.555555555556,0,30.555555555556,0,0.0,1,8.3333333333333,0,1.25,0,0.5,0,0,0,0,0,remove,0016000167162,Chocolate Strawberry Cheerios,-2.75,-2.4286,0.3214,
0.5714285714285714,7,1,0,0,0,4806.2300213814,0,25.22666670481397,0,3.7099999904632597,1,183.72666803995799,0,37.09000005722046,1,2.05999994277954,1,44.829999828338615,1,0.06,1,0.024,1,0.0,278.6,0,0.5,0,0.1,0,14.0,0,0.9,0,0.0,1,1.3,0,0.06,0,0.024,0,0,0,0,0,remove,0011152137131,Racine de lotus,0.5714,0.6667,0.0952,
0.5,6,1,0,1,0,7570.548731039886,0,35.85714285714286,0,13.400000254313149,0,223.01764699524523,0,112.76302525776775,0,37.234453805354434,1,127.50588190789313,0,82.57142857142857,1,33.02857142857143,1,1.0,507.096774193549,0,1.93548387096774,0,0.32258064516129,0,14.8387096774194,0,5.16129032258065,0,0.967741935483871,0,10.3225806451613,0,0.142875281965669,0,0.0571501127862676,0,0,0,0,0,add,0009903135700,Poulet terriyaki,0.5,0.5714,0.0714,
-1.75,8,1,0,0,0,9342.81274547282,1,66.65712880202373,1,23.5949727889762,1,344.9996485094848,0,106.17063001730813,1,7.3342816500711,1,59.04886481977266,1,4.810719372664957,1,1.924287729992503,1,-3.0,1431.40000081062,0,0.0,0,0.0,0,82.0,0,0.0,0,0.0,1,2.2000000476837,0,2.7000000476837,0,1.08,0,0,0,0,0,remove,0016229910563,Rice paper,-1.75,-1.5714,0.1786,
-0.875,8,0,0,0,1,7485.980165846073,0,54.3200958797616,0,10.60139932625033,0,227.6089038611039,0,41.23199533557916,0,14.486939621663648,1,87.69939621663643,0,3.148623348017621,1,1.259449339207048,1,1.0,1191.2,0,4.0,0,0.5,0,49.5,0,2.7,0,6.3,0,8.9,0,0.8,0,0.32,0,0,0,0,0,remove,00204460,Seeded Pittas,-0.875,-1.1429,-0.2679,
-2.7142857142857144,7,0,0,0,0,8640.581932773086,0,94.43375350140019,0,27.7666666666667,0,245.2173669467781,0,58.09873949579834,1,15.11484593837533,1,50.40700280112053,0,4.470252100840371,0,1.788100840336149,0,-4.0,1456.24999999998,0,14.583333333333,0,4.1666666666667,0,45.833333333333,0,18.75,0,8.3333333333333,0,4.1666666666667,0,0.9375,0,0.375,0,0,0,0,0,remove,0016000188938,SOFT BAKED MUFFIN BARS CHOCOLATE CHIP,-2.7143,-2.5,0.2143,
-1.1,10,0,0,0,1,8456.674444444441,0,62.26619047619045,0,30.822645502645468,0,204.80100529100525,0,10.27333333333333,1,11.98074074074074,1,151.49190476190478,0,9.87285132275133,1,3.9491405291005286,1,3.0,1120.09090909091,0,17.85714,0,0.0,0,12.2755681818182,0,3.57143,0,7.14286,0,7.14286,0,0.0,0,0.46429,0,0,0,0,0,add,0011110622389,Hummus,-1.1,-0.7273,0.3727,
0.6,5,1,0,0,0,6262.742857142857,0,104.84285714285713,0,10.18571428571429,1,63.9285714285714,0,18.985714285714288,1,16.714285714285715,1,68.38571428571429,0,1.25,1,0.5,1,-3.0,1670.90909090909,0,1.81818181818182,0,0.0,0,83.6363636363636,0,32.7272727272727,0,7.27272727272727,0,7.27272727272727,0,0.863636363636364,0,0.345454545454545,0,0,0,0,0,add,0011110120083,Raisin Bran with oat clusters,0.6,0.0,-0.6,
0.5,2,0,0,0,0,1472.799998384714,0,4.900000005960464,0,0.600000001490116,0,61.79999990463257,0,7.80000019073486,0,6.10000002384186,0,11.299999976158142,0,0.865,1,0.346,1,0.0,129.599998384714,0,0.400000005960464,0,0.100000001490116,0,5.09999990463257,0,4.80000019073486,0,1.60000002384186,0,0.899999976158142,0,0.0,1,0.0,1,0,0,0,0,remove,00008743,Trio de poivrons,0.5,1.0,0.5,
-0.2222222222222222,9,0,0,1,1,10619.504205532805,1,90.766479909451,1,28.50768634108989,0,301.9443106184186,1,135.92186091414504,0,116.11476757992386,1,70.53958986650667,1,3.7979319259962,1,1.52067277039848,1,-3.0,1434.375,0,0.0,0,0.0,1,84.375,0,59.375,0,0.0,1,0.0,0,0.2734375,0,0.109375,0,0,0,0,0,add,0010700557582,Shaqalicious,-0.2222,-0.5,-0.2778,
-0.6666666666666666,9,0,0,0,2,9344.859999999999,1,74.71,1,27.72,0,228.54999999999998,1,152.04,0,48.5,1,135.72,1,3.1475,1,1.145,1,0.0,633.9,0,4.0,0,0.6,0,21.0,0,2.2,0,5.7,0,4.9,0,0.48,0,0.192,0,0,0,0,0,replace,0001002171790,Ensalada Veggie,-0.6667,-0.3333,0.3333,0001000007268
-0.2,5,0,0,0,0,7858.5051820728,0,61.0098039215683,0,9.435294117647059,1,267.9022408963582,0,38.63417366946777,0,19.24369747899161,1,59.064985994397595,0,3.6041666666667,1,1.4416666666666802,1,-5.0,1851.2183,0,9.7561,0,0.0,0,80.4878,0,29.2683,0,4.878,0,4.878,0,1.402439,0,0.5609756,0,0,0,0,0,replace,0016000163898,cinnamon toast crunch,-0.2,-1.4,-1.2,0021130501373
-2.0,9,0,0,0,0,11045.796029091927,0,197.49887033315983,0,56.545487943779335,0,170.66948058823527,0,95.78386764705883,0,35.928705882352936,1,102.57752645330562,0,6.4743706153045215,0,2.58975844612181,0,1.0,691.150442477884,0,9.7345132743363,0,3.9823008849558,0,0.0,0,0.0,0,0.0,0,19.469026548673,0,0.16592920353982,0,0.066371681415928,0,0,0,0,0,remove,0021130193424,GROUND BEEF,-2.0,-2.375,-0.375,
-2.0,4,0,0,0,0,6034.237501382828,0,44.37950004768372,0,23.89892495231628,0,96.4518666666667,0,58.9575416666667,1,4.85012495231628,1,159.3737083333333,0,0.96593775,1,0.383950858333335,1,0.0,1253.57142857143,0,25.8928571428571,0,9.82142857142857,0,0.0,0,0.0,0,0.892857142857143,0,16.9642857142857,0,0.111607142857143,0,0.0446428571428571,0,0,0,0,0,add,0000110011002,Beef Top Sirloin Steak,-2.0,-1.6,0.4,
-1.875,8,1,0,0,1,7757.448880720093,0,81.28650650406504,0,24.948536585365854,0,224.90184181184665,0,112.289693728223,0,11.24269221835075,1,49.21031126596981,0,4.636162577235773,1,1.8544650308943091,1,1.0,1527.2,0,2.6,0,0.4,0,58.0,0,2.4,0,11.0,0,21.0,0,1.5,0,0.6,0,0,0,0,0,replace,0000983301033,Riso basmati suzi wan,-1.875,-1.75,0.125,0011110150615
1.2,5,0,0,0,0,3258.35000500679,1,22.51666680971782,0,6.850000011920929,0,106.13333352406823,1,12.16666685740153,1,13.0,1,55.6333333333333,0,0.7983333333333329,1,0.3193333333333333,1,0.0,97.3095266166187,0,0.190476193314507,0,0.0952380966572534,0,4.80952399117606,0,3.30952371869768,0,0.0,1,0.499999977293469,0,0.0,1,0.0,1,0,0,0,0,replace,00023621,Condensed tomato soup,1.2,0.6,-0.6,0021130281114
-2.0,6,0,0,0,0,3997.6642857142897,1,49.8785714285714,1,18.477142857142862,1,59.63571428571429,1,19.55714285714286,1,10.892857142857142,1,61.835714285714296,1,7.093214285714291,1,2.8372857142857137,1,-3.0,984.821428571429,0,4.46428571428571,0,2.67857142857143,0,42.8571428571429,0,19.6428571428571,0,0.0,0,5.35714285714286,0,0.401785714285714,0,0.160714285714286,0,0,0,0,0,replace,0011110161499,"Red, White, And Blue Ice Cream Sandwich",-2.0,-2.0,0.0,0011110691088
-0.7777777777777778,9,1,0,1,0,11069.448560354376,0,146.91667540945386,0,20.797930873695865,1,254.29988634376653,0,41.11926491228073,1,21.720927318295733,1,66.98035787142277,0,5.321776650929656,1,2.1287106603718633,1,-2.0,912.0,0,12.5,0,5.0,0,19.5,0,2.0,0,2.0,0,6.0,0,0.9375,0,0.375,0,0,0,0,0,add,0021131501242,Chicken pot pie,-0.7778,-0.9,-0.1222,
-0.5,2,0,0,1,0,2027.3,0,18.6,0,4.6,0,47.0,0,22.0,0,1.0,1,31.3,0,1.51,0,0.604,0,-3.0,1233.5,0,23.0,0,9.7,0,5.4,0,3.9,0,0.0,1,17.1,0,3.5,0,1.4,0,0,0,1,0,replace,0000300001056,Salami de dinde,-0.5,-0.5,0.0,00111386
-1.3333333333333333,3,0,0,0,0,4677.421818181818,0,96.9009090909091,0,60.40909090909091,0,37.61,0,5.32,0,7.0,1,23.3363636363636,0,1.300909090909091,0,0.520363636363636,0,-5.0,2384.47971781305,0,35.2733686067019,0,14.1093474426808,0,0.0,0,0.0,0,0.0,0,63.4920634920635,0,34.5655026455026,0,0.493827160493827,0,0,0,0,0,add,0011110095664,Pork Rinds Chicharrones,-1.3333,-2.25,-0.9167,
1.0,2,0,0,1,0,872.3802816901409,0,8.704225352112676,0,2.5,0,1.704225352112676,0,0.0,1,1.0,0,30.1971830985915,0,0.440140845070423,1,0.176056338028169,1,0.0,574.0,0,10.0,0,3.0,0,0.0,0,0.0,0,0.0,0,12.0,0,0.35,0,0.14,0,0,0,1,0,replace,0011110137388,WHITE EGGS,1.0,0.5,-0.5,0016101000597
-1.75,4,0,0,0,1,2234.2052941176403,0,33.341764705882,0,15.535882352941,0,31.502352941176504,0,21.02,0,0.52,1,27.109411764706,0,1.7466970588235,1,0.6986788235294,1,-1.0,209.37,0,0.83,0,0.63,0,7.32,0,7.32,0,0.02,0,3.18,0,0.12905,0,0.05162,0,0,0,0,1,remove,0017077107327,KEFIR cultured lowfat milk,-1.75,-2.0,-0.25,
-4.25,8,0,0,0,0,11755.130001841779,0,164.40000000596046,0,39.03333333333333,0,262.96666666666664,0,141.280001525879,0,14.50658333333333,1,68.19000009536742,0,19.279999999999998,1,7.711999999999998,1,-4.0,1906.85,0,17.78,0,1.53,0,65.19,0,2.36,0,0.0,1,8.28,0,2.03,0,0.812,0,0,0,0,0,replace,0020176718325,flower cuppys,-4.25,-4.375,-0.125,0017082014085
-2.5,2,0,0,0,0,2177.50000000001,0,0.4,0,0.2,0,120.666666666667,0,79.76666666666699,0,1.1681818181818182,0,6.0333333333333,0,0.5992693181818182,0,0.23920636363636363,0,-1.0,477.5,0,0.4,0,0.2,0,24.0,0,3.1,0,1.1,0,2.7,0,0.59,0,0.236,0,0,0,0,0,remove,0001002585178,sweet ans spicy,-2.5,-4.0,-1.5,
-4.571428571428571,7,0,0,0,0,11151.74064516129,0,124.7548387096774,0,42.14741935483871,0,321.3161290322581,0,95.18387096774191,0,8.27,1,59.251612903225805,0,10.546774193548389,1,4.218709677419355,1,-5.0,2027.77777777778,0,21.1111111111111,0,10.0,0,65.5555555555556,0,15.5555555555556,0,0.0,1,7.77777777777778,0,0.666666666666667,0,0.266666666666667,0,0,0,0,0,add,0005330012310,Malted Milk Biscuits,-4.5714,-4.625,-0.0536,
-0.8,10,0,1,2,1,10646.310147496004,0,104.3157454092745,0,18.930476190476227,1,252.5093849713795,0,47.21929973180896,1,30.4629959810011,1,132.480238528905,0,11.462044756227604,0,4.584817900106852,0,-3.0,1449.2,0,6.5,0,3.6,0,65.4,0,56.8,0,0.0,1,5.7,0,0.17,0,0.068,0,0,0,0,0,replace,0001563480722,Antiox Goji,-0.8,-1.1,-0.3,00019064
-3.5,2,0,0,0,1,2832.1099999999997,0,42.7,0,14.1,0,54.989999999999995,0,46.96,0,16.0,0,11.139999999999999,0,0.3025,0,0.11,0,-6.0,2602.1,0,42.7,0,14.1,0,44.4,0,39.9,0,16.0,0,8.2,0,0.1775,0,0.06,0,0,0,0,0,remove,0009800120659,Ferrero Rocher,-3.5,-1.0,2.5,
-4.4,10,0,0,1,0,18686.579296066244,0,246.8850931677017,0,126.44596273291927,0,468.2351966873702,0,189.94968944099364,0,9.6811594202898,1,89.0813664596273,0,8.0679166666667,0,3.2271666666666814,0,0.0,350.0,0,0.0,0,0.0,0,12.3529411764706,0,8.82352941176471,0,0.0,0,8.23529411764706,0,0.0735294117647059,0,0.0294117647058824,0,0,0,0,0,replace,0014353103363,Greek,-4.4,-3.7,0.7,0016000287389
-1.4444444444444444,9,2,0,0,0,10493.873347829169,0,79.00555593702529,0,47.563333333333304,0,416.2355555555556,0,126.64666665474567,0,15.60000004768375,1,121.49666666666633,0,4.34013018691531,1,1.7357742969883452,1,3.0,344.705882352941,0,0.0,0,0.0,0,14.1176470588235,0,4.70588235294118,0,4.70588235294118,0,4.70588235294118,0,0.0,0,0.0,0,1,0,0,0,add,0011110128355,Green Peas,-1.4444,-1.0,0.4444,
-1.125,8,1,0,0,0,8409.403251791658,0,69.55946058304752,0,20.71796636893712,0,264.9977245116468,0,66.46856992775506,1,15.838967343848878,0,70.82249299084276,0,7.065678244810916,0,2.864331721752493,0,-2.0,866.266666666667,0,8.8,0,3.13333333333333,0,22.6,0,3.33333333333333,0,2.13333333333333,0,8.2,0,0.963333333333333,0,0.385333333333333,0,0,0,0,0,replace,00023238,Parmesan raviolla,-1.125,-1.625,-0.5,0021130113408
-3.7777777777777777,9,0,0,0,0,15581.367265745019,0,229.33666666666667,0,65.68095238095238,0,327.3078341013827,0,78.35714285714289,0,8.63729238095238,1,87.21351766513055,0,11.52053763440867,1,4.608215053763467,1,1.0,791.700000762939,0,7.0,0,1.60000002384186,0,22.0,0,3.29999995231628,0,3.90000009536743,0,7.5,0,0.0,1,0.0,1,0,0,0,0,add,00097904,Maxi Sandwich légumes,-3.7778,-3.3,0.4778,
-0.5,8,2,0,0,0,5250.05941616254,0,65.3513804266956,0,25.574939172749424,1,123.30630632804481,0,77.80155149964088,0,12.267270478316549,1,37.512527586558875,0,3.036328522450785,1,1.2670861535058608,1,2.0,157.999999701977,0,1.5,0,1.0,0,5.0,0,1.29999995231628,0,0.699999988079071,0,0.699999988079071,0,0.0,1,0.0,1,1,0,0,0,remove,00093458,Velouté  de légumes du potager,-0.5,-0.8571,-0.3571,
-4.0,4,0,0,0,0,5009.8,0,59.14,0,19.509999999999998,0,138.20999999999998,0,59.79,0,7.16,1,27.27,0,3.966,0,1.5863999999999998,0,-1.0,132.0,0,3.0,0,0.1,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0.2,0,0,0,0,0,remove,00173315,Fruit&barley,-4.0,-5.0,-1.0,
-2.4,10,1,0,0,1,16898.17934707381,1,191.75838853730787,1,47.94274045255959,1,429.0546297103203,1,172.51699733720642,1,55.1522633744856,1,126.60620543855391,1,11.32014411346842,0,4.528057645387373,0,-3.0,926.363636363647,0,12.727272727273,0,1.8181818181818,0,20.0,0,0.90909090909091,0,0.90909090909091,0,6.3636363636364,0,1.7727272727273,0,0.70909090909092,0,0,0,0,0,replace,0011162142781,CRISPY BATTERED FILLETS,-2.4,-2.6,-0.2,0000200375991
-2.3,10,0,0,0,1,12366.661566820281,0,105.1886635944697,0,59.465982233612515,0,367.0529646697395,0,172.15583717357916,1,22.68256639798479,1,121.04199692780304,0,7.719540631931551,1,3.087526876420432,1,-3.0,1432.14285714286,0,32.1428571428571,0,21.4285714285714,0,7.14285714285714,0,3.57142857142857,0,0.0,0,7.14285714285714,0,0.848214285714286,0,0.339285714285714,0,0,0,0,1,remove,0011110892027,Original Cream Cheese,-2.3,-2.2222,0.0778,
-3.3333333333333335,3,0,0,0,0,4406.575221238938,0,64.4,0,22.7,0,69.7,0,25.6,0,3.7,0,47.6044247787611,0,6.75646017699115,0,2.826477876106195,0,-1.0,0.0,1,56.0,0,19.0,0,0.0,1,0.0,1,0.0,1,12.0,0,0.0,1,0.0,1,0,0,0,0,add,00006806,St Hubert bio,-3.3333,-2.75,0.5833,
-1.5714285714285714,7,0,0,1,1,5195.10619047619,1,108.23809523809527,0,28.725238095238094,1,145.22333333333341,0,34.74380952380949,1,14.27380952380949,1,64.38095238095238,1,9.09845238095238,1,3.6393809523809524,1,-4.0,1217.85714285714,0,21.4285714285714,0,12.5,0,0.0,0,0.0,0,0.0,0,25.0,0,1.51785714285714,0,0.607142857142857,0,0,0,0,0,replace,0021000017140,String Cheese Mozzarella,-1.5714,-1.8571,-0.2857,0013120008009
-1.0,4,0,0,0,1,4306.8117647058825,1,44.64248529411765,1,15.25785205882353,1,119.7823088235294,1,58.70251470588235,1,21.206588235294117,1,26.3476,1,0.48017250000000006,0,0.1918478852941176,0,-5.0,1905.0,0,40.0,0,12.5,0,2.5,0,2.5,0,0.0,1,22.5,0,3.6875,0,1.475,0,0,0,0,0,replace,0017082874429,Pepperoni sausage original 2 stick,-1.0,-2.25,-1.25,0004133500055
-3.25,4,0,0,0,0,5369.22352941176,0,33.515508021390296,0,8.8096256684492,1,209.4010695187165,0,71.3475935828877,1,26.33689839572192,1,21.09625668449198,0,3.893048128342244,1,1.557219251336898,1,-3.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1,0.0,0,2.0,0,0.8,0,0,0,0,0,remove,0009300001069,NSA SWEET RELISH,-3.25,-3.3333,-0.0833,
-0.7777777777777778,9,1,0,0,0,7505.5007444668,1,33.48818913480887,1,6.83802816901408,1,324.6386250838363,1,110.58697518443996,1,12.58940308517773,1,148.30975855130785,0,6.81598423876593,1,2.726393695506372,1,-2.0,1514.28571428571,0,0.0,0,0.094,0,82.1428571428571,0,3.57142857142857,0,7.14285714285714,0,3.57142857142857,0,4.46428571428571,0,1.78571428571429,0,0,0,0,0,replace,0016000222977,Scalloped Casserole Potatoes,-0.7778,-1.2222,-0.4444,0015869015140
-1.5,6,0,0,0,0,7613.917647058821,0,108.8347338935574,0,18.50588235294114,0,144.53137254901944,0,58.25994397759109,0,17.60977591036417,1,62.02829131652666,0,4.905812324929986,1,1.962324929971995,1,-6.0,1550.8,0,16.0,0,10.0,0,51.0,0,28.0,0,0.0,1,5.4,0,0.51,0,0.204,0,0,0,0,0,replace,0021126069047,Torta al cacao,-1.5,-2.5,-1.0,0016571955014
-1.0,6,1,0,0,0,6420.58575059652,0,44.44655565930074,0,21.28976034858387,1,200.4799356779747,0,35.8721132897604,1,26.4580973129993,1,68.014088598402,0,6.85808953210904,1,2.7432358128436167,1,-2.0,476.0,0,0.0,0,0.0,0,26.0,0,22.0,0,0.0,1,2.0,0,0.0,0,0.0,0,0,0,0,0,replace,00007681,Knacki,-1.0,-0.6667,0.3333,0021000017140
-2.4444444444444446,9,0,0,0,0,11760.234707259951,0,131.76838407494142,0,46.02505854800937,0,346.88477751756443,0,178.47236533957837,0,18.28451990632319,1,49.51100702576112,0,2.787152388758782,1,1.114236955503513,1,-7.0,2308.6,0,34.0,0,19.0,0,56.0,0,48.0,0,1.7,0,5.0,0,0.39,0,0.156,0,0,0,0,0,remove,0001005620276,Lacta Big Time,-2.4444,-1.875,0.5694,
-1.0,2,0,0,0,0,2260.77,0,4.69,0,0.0,0,111.94,0,0.0,0,3.1,0,9.38,0,1.72,1,0.688,1,0.0,8.5,0,0.0,0,0.0,0,0.3,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0,0,0,0,replace,0001003015004,Point Regale crema,-1.0,-0.5,0.5,0021130112388
-2.8333333333333335,6,0,0,0,0,6045.2277547638605,0,31.5625849212922,0,13.35658657829331,0,243.38734051367,0,144.8185004142503,0,3.0,1,42.6027837613918,0,5.925070422535211,1,2.3701381690140852,1,-3.0,1390.0,0,0.0,0,0.0,0,81.7,0,79.8,0,0.0,0,0.56,0,0.01,0,0.00411,0,0,0,0,0,remove,00019801,Miel de Romarin,-2.8333,-2.8,0.0333,
-2.5,10,0,0,0,0,11997.538972599094,0,165.7803511572227,0,57.093226922053766,0,238.771053471668,0,71.36437350359138,1,18.565043894652838,1,97.41398350625168,0,12.89571428571429,1,5.0983393142857105,1,-5.0,3453.33333333332,0,93.333333333333,0,13.333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,add,0013964962635,Infused olive oil,-2.5,-2.7273,-0.2273,
-2.2,10,1,0,0,0,13384.428309522955,0,165.27751236451647,0,27.32036199095023,1,363.989269888038,0,162.9724850464933,1,19.85882854036065,1,57.09127192916518,0,6.634162779005522,1,2.649743542974758,1,-6.0,499.97,0,0.0,0,0.0,0,29.41,0,23.53,0,0.0,0,0.0,0,2.3525,0,0.941,0,0,0,0,0,replace,0013000006408,Tomato Ketchup,-2.2,-2.5,-0.3,0001630000149
-0.3333333333333333,3,0,0,1,1,2713.7,0,38.5,0,22.2,0,17.5,0,2.9000000000000004,1,11.3,0,53.0,0,3.4299999999999997,1,1.3719999999999999,1,0.0,314.5,0,0.0,0,0.0,0,8.81,0,8.81,0,0.0,0,9.69,0,0.105,0,0.042,0,0,0,0,1,replace,0011153074220,Non-Fat Greek Yogurt,-0.3333,-1.0,-0.6667,00002923
